state,city,origin,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,avg5years,pct_change_2018_vs_5yr_average,total_population,foreign_born_est_prop,l1_africa,l1_americas,l1_asia,l1_europe,l1_oceania,l2_africa_eastern_africa,l2_africa_middle_africa,l2_africa_northern_africa,l2_africa_southern_africa,l2_africa_western_africa,l2_americas_latin_america,l2_americas_northern_america,l2_asia_eastern_asia,l2_asia_south_central_asia,l2_asia_south_eastern_asia,l2_asia_western_asia,l2_europe_eastern_europe,l2_europe_northern_europe,l2_europe_southern_europe,l2_europe_western_europe,l2_oceania_australia_nzealand_subregion,origin_prop
California,Fair Oaks,Iran,3,5,7,5,4,1,1,0,0,0,1.2,-100,30704,11.16,1.5169194865811,16.5694282380397,39.5565927654609,41.073512252042,1.28354725787631,0,0,0.233372228704784,1.28354725787631,0,15.0233372228705,1.54609101516919,12.6604434072345,17.2112018669778,7.99299883313886,1.69194865810968,31.3302217036173,4.98833138856476,1.16686114352392,3.58809801633606,0.670945157526254,10.8809801633606
California,Fontana,Afghanistan,0,0,0,0,0,0,0,6,0,0,1.2,-100,207086,27.38,2.95891377182155,77.9368718039147,17.9192382295891,1.02274731087992,0.162228883794745,1.3366249338741,0,0.668312466937048,0.0634808675718568,0.890495503438547,77.5947804619996,0.342091341915006,3.61840945159584,2.45988361840945,10.0722976547346,1.7333803561982,0.280373831775701,0.206312819608535,0.151648739199436,0.384411920296244,0,0.241579968259566
California,Fontana,Pakistan,0,0,0,0,0,6,0,0,0,0,1.2,-100,207086,27.38,2.95891377182155,77.9368718039147,17.9192382295891,1.02274731087992,0.162228883794745,1.3366249338741,0,0.668312466937048,0.0634808675718568,0.890495503438547,77.5947804619996,0.342091341915006,3.61840945159584,2.45988361840945,10.0722976547346,1.7333803561982,0.280373831775701,0.206312819608535,0.151648739199436,0.384411920296244,0,0.216892964203844
California,Fremont,Iran,3,4,2,0,2,4,0,0,0,0,1.2,-100,230964,47.47,1.20122585235046,8.84820956237801,85.8306426603915,3.05915832102008,1.06076360385998,0.380342581951513,0.012769295317317,0.25538590634634,0.032835330815958,0.0674948466772469,8.05924953027235,0.788960032105657,27.092796293256,41.8230905343038,15.9935423849395,0.736058665791058,1.21308305514511,0.650321968660501,0.572794104233934,0.622959192980536,0.147758988671811,0.528101570623324
California,Gilroy,Iraq,0,0,0,0,6,0,0,0,0,0,1.2,-100,54159,24.73,0.171718680005973,76.0489771539495,17.9483350754069,5.69658055845901,0.134388532178587,0,0.0597282365238166,0.111990443482156,0,0,74.2421979991041,1.80677915484545,5.31581305061968,5.83843512020308,6.42825145587577,0.365835448708377,0.552486187845304,1.94863371658952,1.61266238614305,1.38868149917874,0,0
California,Glendale,Cambodia,0,0,0,0,0,0,0,6,0,0,1.2,-100,199750,53.69,1.37999198112768,15.5640717222859,77.5704681716039,5.2887260249704,0.196742100012122,0.0662023180135575,0.140796479155594,0.837319458819361,0.148255895269798,0.155715311384001,14.9496023198784,0.614469402407527,8.41795108487883,29.8544481430716,10.4506419759993,28.8045353249974,2.60520107788563,0.892332652661613,0.716103946963552,1.04058854793141,0.196742100012122,0.0615401829421802
California,Hemet,Ukraine,0,0,0,0,0,0,0,0,6,0,1.2,-100,83604,15.34,0.920149719276357,75.2573300062383,16.703056768559,6.97910168434186,0.140361821584529,0.0545851528384279,0,0.132563942607611,0,0.155957579538366,73.0349344978166,2.22239550842171,4.70212102308172,1.43480973175296,9.1703056768559,1.33343730505303,1.24766063630692,2.68247036805989,1.65315034310668,1.33343730505303,0.140361821584529,0.124766063630692
California,La Canada Flintridge,Iran,14,9,2,1,0,0,1,4,1,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
California,Laguna Niguel,Syria,0,0,0,0,0,0,0,6,0,0,1.2,-100,65429,20.91,5.81055401257126,28.789650635872,49.2325683379623,15.3486332407543,0.818593772840228,0.825902645812016,0.672416313404473,2.97471129951761,1.33752375383716,0,24.5285776933197,4.26107294255226,16.7884812161965,20.0043853237831,9.04838473907324,3.39131705890952,4.99926911270282,4.50957462359304,1.83452711591873,4.00526238853969,0.65048969448911,0.263119426984359
California,Los Angeles,Kazakhstan,0,0,0,0,0,0,6,0,0,0,1.2,-100,3949776,37.59,1.64348704022135,61.9842002708948,29.6679012520299,6.31052953811151,0.393881898742447,0.444329494870712,0.0705188693541967,0.529598729447993,0.183402942933598,0.359464379888584,61.0033346601927,0.980865610702165,9.54685396262837,6.267356094696,9.00479487899649,4.8096293617133,3.16284201146487,1.37010013410035,0.595941696318942,1.16581767875052,0.283894015594975,0.0562399769921244
California,National City,Iraq,10,0,0,0,0,0,6,0,0,0,1.2,-100,60715,40.15,0.656275635767022,62.473338802297,35.7547169811321,0.922887612797375,0.192780968006563,0.401968826907301,0,0.0902378999179655,0,0.164068908941756,62.4405250205086,0.0328137817883511,1.45611156685808,0.574241181296144,33.0598851517637,0.586546349466776,0.164068908941756,0.233798195242002,0.237899917965546,0.246103363412633,0.0164068908941756,0.340442986054143
California,Oakland,Colombia,0,0,0,0,0,0,6,0,0,0,1.2,-100,417442,27.58,6.26178210596728,46.4551606710045,41.1715648374178,5.38523685833674,0.726255527273675,3.97442468573811,0.21718167681629,0.362259036929572,0.100772298042759,1.32220204845758,45.4066075353355,1.04855313566905,21.6486695450478,2.80598726446647,14.9351495513027,1.72615996733588,1.35434493662639,1.77307120952819,0.568147266551416,1.67490509160723,0.362259036929572,0.209363136450904
California,Oakland,Congo,0,0,0,0,6,0,0,0,0,0,1.2,-100,417442,27.58,6.26178210596728,46.4551606710045,41.1715648374178,5.38523685833674,0.726255527273675,3.97442468573811,0.21718167681629,0.362259036929572,0.100772298042759,1.32220204845758,45.4066075353355,1.04855313566905,21.6486695450478,2.80598726446647,14.9351495513027,1.72615996733588,1.35434493662639,1.77307120952819,0.568147266551416,1.67490509160723,0.362259036929572,
California,Oakland,Cuba,0,0,6,0,3,2,1,0,0,0,1.2,-100,417442,27.58,6.26178210596728,46.4551606710045,41.1715648374178,5.38523685833674,0.726255527273675,3.97442468573811,0.21718167681629,0.362259036929572,0.100772298042759,1.32220204845758,45.4066075353355,1.04855313566905,21.6486695450478,2.80598726446647,14.9351495513027,1.72615996733588,1.35434493662639,1.77307120952819,0.568147266551416,1.67490509160723,0.362259036929572,0.265830372423139
California,Pacifica,Iraq,0,0,0,0,6,0,0,0,0,0,1.2,-100,39141,19.41,0.447545083585626,22.1271554561011,58.4704488613927,13.979202316704,4.97564828221666,0.184283269711728,0,0.157957088324339,0.105304725549559,0,20.4159536659208,1.71120179018033,21.7059365539029,3.8567855732526,31.9599842042912,0.710806897459524,3.22495721995525,3.72515466631565,1.39528761353166,5.63380281690141,1.00039489272081,0.342240358036067
California,Pacoima,El Salvador,0,0,0,0,0,0,0,0,6,1,1.2,-16.67,,,,,,,,,,,,,,,,,,,,,,,,
California,Petaluma,Iraq,0,0,0,0,0,6,0,0,0,0,1.2,-100,60210,16.52,1.19646088879952,63.9251960587171,21.305047255178,12.5075407198874,1.06575507741806,0.271465915946109,0,0.361954554594812,0.211140156846974,0.351900261411623,61.2909712447215,2.63422481399558,8.18419465111603,5.39915543937261,5.3187210939071,2.03096722300422,1.49808968429519,4.1021516187412,2.47335612306455,4.43394329378645,0.422280313693947,0.834506334204705
California,Rancho Santa Margarita,Iran,0,2,0,0,0,0,5,1,0,0,1.2,-100,49078,17.01,6.75449101796407,36.2155688622754,44.2994011976048,12.7305389221557,0,2.89820359281437,0,1.18562874251497,1.38922155688623,1.2814371257485,34.3712574850299,1.84431137724551,12.3952095808383,10.8982035928144,17.9880239520958,3.01796407185629,3.20958083832335,4.39520958083832,1.0059880239521,4.11976047904192,0,5.34131736526946
California,Roseville,Iran,0,0,0,1,3,0,0,0,3,0,1.2,-100,130705,12.87,1.73039186537432,24.4514479395849,53.0831896295415,19.4981268954035,1.23684367009574,0.86816911458643,0,0.107034548373669,0.463816376285901,0.291371826128323,20.7409169292977,3.71053101028721,9.05036570137361,16.2573586252007,25.1233870488196,2.50341915918416,9.97205209014687,3.71053101028721,2.06933460189094,3.74620919307843,0.273532734732711,3.16346554082179
California,Sacramento,Turkmenistan,0,0,0,0,6,0,0,0,0,0,1.2,-100,489650,22.63,2.80810669361679,37.8489830539063,46.6189023840032,7.11320856869575,5.61079929977802,0.896031473895075,0.0460197433722546,0.304993593329844,0.0848207034704301,1.18748984858602,37.1171788994965,0.731804154409774,12.2042554727401,9.51074696359928,22.9900200321236,1.74333616069012,4.52166537330133,0.826550684882063,0.714659544133836,1.0259695728285,0.129035751024165,
California,San Clemente,Iraq,9,1,0,0,0,6,0,0,0,0,1.2,-100,65226,12.07,3.40447154471545,50.6605691056911,24.0218495934959,20.8841463414634,1.02896341463415,0,0,2.38821138211382,1.01626016260163,0,45.5792682926829,5.08130081300813,5.70376016260163,7.60924796747967,8.4984756097561,1.33384146341463,5.71646341463415,6.22459349593496,3.51880081300813,5.28455284552846,0.78760162601626,0.215955284552846
California,San Gabriel,Iraq,2,0,0,0,0,3,3,0,0,0,1.2,-100,40315,54.95,0.356626941133983,13.849765258216,84.6966413867822,0.862224629830264,0.234741784037559,0,0,0.234741784037559,0.0677139761646804,0.0541711809317443,13.4886240520043,0.361141206211629,53.1735283495847,0.37919826652221,30.8369447453954,0.207656193571687,0.325027085590466,0.334055615745757,0.144456482484652,0.0586854460093897,0,0
California,San Jose,Bhutan,40,10,3,0,6,0,0,0,0,0,1.2,-100,1023031,39.44,1.78414741152384,29.7596680563749,62.7190525527833,5.34153608201427,0.395595897303702,1.13498346726419,0.0760952007971406,0.220105987973488,0.0889842901829755,0.204490360448342,28.7391991909618,1.02046886541312,15.4681465985197,14.460814689596,31.8038280595476,0.907689333287065,2.0535789531085,1.15927444341442,0.986511072223517,1.12159864367121,0.145745856901364,
California,San Leandro,Afghanistan,0,0,0,0,0,6,0,0,0,0,1.2,-100,89910,37.02,3.30149002643595,26.8835616438356,64.0741408315309,5.19105984138428,0.549747656813266,1.94364335496275,0.144196106705119,0.0781062244652728,0.111151165585196,0.880197068012497,26.2947608747897,0.588800769045902,32.0866378274453,4.00745013217976,27.6706320596011,0.168228791155972,1.66125931266522,0.793078586878154,1.67327565489065,1.06344628695025,0.0330449411199231,0.41155972122086
California,San Pablo,Pakistan,0,0,0,0,0,0,6,0,0,0,1.2,-100,30720,46.18,1.53683468452591,72.5343672893902,24.2016214310892,1.08565385971096,0.64152273528375,0,0,0.472329925978146,0,0.592174832569616,72.5343672893902,0,6.59851956291858,4.53295734931265,12.7529080014099,0.281988015509341,0.232640112795206,0.183292210081072,0,0.669721536834684,0,0.768417342262954
California,Santa Ana,El Salvador,0,0,0,0,0,0,0,0,6,1,1.2,-16.67,334493,45.24,0.316566541758365,79.8580407240716,18.8400050227677,0.880306124472114,0.10508158693023,0.0680717198353061,0,0.15597015418575,0.0204876049989756,0.0647672674161165,79.6723304981132,0.185710225958456,1.75466423458969,0.623880616743,16.2149480209634,0.227346326440246,0.267660645954359,0.247833931439221,0.103098915478716,0.26105174111598,0.0370098670949237,3.97922160318814
California,Santa Clarita,Iraq,1,0,0,9,6,0,0,0,0,0,1.2,-100,209489,20.9,3.34528349279565,51.8530358733131,36.6953622725093,7.90765647477907,0.198661886602882,0.746694677231521,0.216929646290503,1.06638047176489,0.114173498047633,0.972758203365835,49.9554723357614,1.89756353755166,8.17482246021054,6.26355810289316,18.2563423378165,3.97323773205764,2.15331217317836,3.04843239787181,0.812915306099148,1.89299659762976,0.134724727696207,0.260315575548604
California,South Gate,El Salvador,0,0,0,0,0,0,0,0,6,0,1.2,-100,95420,43.42,0.212401341990297,98.1632111221066,1.07407496801912,0.485143974318747,0.0651685935652048,0,0.0410320774299438,0,0,0.171369264560353,98.1318336511308,0.0313774709758393,0.243778812966136,0.108614322608675,0.632376722743839,0.0893051097004658,0.106200670995149,0.0724095484057831,0.152060051652145,0.154473703265671,0,10.4535251381816
California,Sunland-Tujunga,Armenia,0,0,0,0,0,0,0,6,0,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
California,Turlock,Azerbaijan,0,0,0,0,0,0,0,6,0,0,1.2,-100,71906,22.57,0.24032536356914,47.8555582943061,41.1572590584176,9.41582450086271,1.33103278284447,0,0.049297510475721,0.0924328321419768,0,0.0123243776189302,47.2639881685975,0.591570125708652,2.94552625092433,29.5415331525758,3.23514912496919,5.43505052994824,0.714813901897954,1.50357406950949,6.14370224303673,1.05373428641854,0.338920384520582,
California,Tustin,Iran,5,3,2,0,2,4,0,0,0,0,1.2,-100,80007,34.24,1.47493702310978,50.764849768172,44.0181081377095,2.99003322259136,0.752071848417363,0.423496769011719,0,0.518418458617794,0.27381256617137,0.259209229308897,49.5272169690774,1.23763279909459,15.187470336972,11.3175860684166,16.1951005804826,1.3179511518382,1.44207951516922,0.620641816655106,0.328575079405644,0.598736811361396,0.270161731955752,1.85097294731846
California,Valencia,Iran,3,1,0,0,1,3,0,2,0,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
California,Valley Village,Iran,4,1,0,0,2,0,0,4,0,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
California,Vista,Iraq,39,20,14,2,1,3,0,1,1,0,1.2,-100,99496,25.01,0.815883605964391,79.1567863028013,14.7944214460834,5.14448776174591,0.0884208834050078,0.297415698725935,0,0.128612194043648,0.28133917447048,0.108516538724328,78.2605200755597,0.89626622724167,2.88975523491821,3.04248221534504,7.75290382219364,1.10928017362646,1.80458984767493,1.59961416341787,0.952534062135766,0.787749688517343,0.0442104417025039,0.586793135324143
California,Walnut Creek,Syria,0,0,0,0,0,0,1,5,0,4,1.2,233.33,68516,23.07,1.94887370286004,15.6416097190585,57.8271323715515,23.8483928119463,0.73399139458365,0.13287775246773,0,0.961781827385472,0.392305745380916,0.461908377625917,12.6297139964566,3.01189572260187,23.2346241457859,19.039483675019,10.737787901797,4.81523664894963,12.5031637560111,7.16274360921286,0.740318906605923,3.44216654011643,0.594786130093647,0.120222728423184
California,West Hills,Iraq,4,0,0,3,0,6,0,0,0,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
California,Winnetka,Afghanistan,0,0,0,0,0,0,5,1,0,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Boulder,Central African Republic,0,0,0,0,0,6,0,0,0,0,1.2,-100,106271,11.19,2.19456823341461,29.2020516270075,39.0061380644076,25.9480366602203,3.64920541494997,0.319515681493315,0,0.403598755570504,0.706297822248381,0.57176490372488,23.6693853527285,5.53266627427899,19.1120827377449,10.5019759522408,4.34709492979063,4.8684099890692,6.79391238543681,7.29841082989994,2.89245774825528,8.96325569662827,3.64920541494997,
Colorado,Boulder,Iraq,0,2,0,0,2,4,0,0,0,0,1.2,-100,106271,11.19,2.19456823341461,29.2020516270075,39.0061380644076,25.9480366602203,3.64920541494997,0.319515681493315,0,0.403598755570504,0.706297822248381,0.57176490372488,23.6693853527285,5.53266627427899,19.1120827377449,10.5019759522408,4.34709492979063,4.8684099890692,6.79391238543681,7.29841082989994,2.89245774825528,8.96325569662827,3.64920541494997,0.100899688892626
Colorado,Colorado Springs,Rwanda,0,0,0,0,0,3,0,0,3,0,1.2,-100,450000,7.5,4.89719736920069,44.3028974343781,28.0292706049653,21.2537773300942,1.51685726136162,0.903596610772057,0.580671920364994,1.76867926764235,0.713989453101855,0.820643479291343,39.8263909462582,4.47650648811993,13.6961545298335,3.61142383124963,9.69662854772768,1.00136280144575,5.59341115127096,4.73425371807786,1.30947443265983,9.55442317947502,0.648811992652723,
Colorado,Denver,Congo,3,10,0,0,5,0,1,0,0,0,1.2,-100,678467,15.79,8.90602103769799,62.8666896892879,19.2120663424833,8.62228278623496,0.392940144295834,4.00966950093802,0.673878347224685,1.40749106317843,0.321072231918687,2.08043606089172,61.1950607143857,1.67162897490223,5.16795624457491,4.42501003350725,7.52186371230435,2.07670266284616,3.79593246282936,2.19710474981566,0.574943299017183,2.05430227457276,0.267871309769369,
Colorado,Greeley,Bhutan,0,0,6,3,0,0,0,0,6,0,1.2,-100,100760,11.21,5.8245551916438,80.8002124457821,9.60431973090201,3.67354164822519,0.0973709834469328,4.3108789944233,0,0.0796671682747632,0.699300699300699,0.300964857926883,79.6848720899354,1.11534035584669,1.61104718066743,2.25723643445162,4.57643622200584,0.849783128264141,1.25697087722404,1.11534035584669,0.433743471718155,0.86748694343631,0.0973709834469328,
Connecticut,Bridgeport,Burundi,0,0,0,0,0,0,6,0,0,0,1.2,-100,147586,29.55,4.46874856697391,76.8789838125373,10.0472325400101,8.57064245425781,0.0343926262209382,0.511303709817948,0.192598706837254,0.488375292337323,0.100885036914752,2.87293071032237,76.2988948502774,0.580088962259825,1.94203696060898,3.21456413078369,3.12972898610538,1.76090246251204,3.05635805016738,0.95382216719402,4.02623010959784,0.534232127298574,0.0343926262209382,
Connecticut,Bridgeport,Iraq,0,0,6,0,0,0,0,6,0,0,1.2,-100,147586,29.55,4.46874856697391,76.8789838125373,10.0472325400101,8.57064245425781,0.0343926262209382,0.511303709817948,0.192598706837254,0.488375292337323,0.100885036914752,2.87293071032237,76.2988948502774,0.580088962259825,1.94203696060898,3.21456413078369,3.12972898610538,1.76090246251204,3.05635805016738,0.95382216719402,4.02623010959784,0.534232127298574,0.0343926262209382,0.286605218507819
Connecticut,Hartford,Eritrea,0,1,1,2,3,3,0,0,0,0,1.2,-100,124390,21.83,3.69742947632025,75.6499963173013,11.4495102010753,9.16255431980555,0.0405096854975326,0.493481623333579,0.0331442881343448,0.519260514104736,0,2.02548427487663,74.7072254548133,0.942770862488031,2.35324445753848,4.72121970980334,3.05663990572291,1.30367533328423,4.49657509022612,0.758635928408338,3.29969801870811,0.607645282462989,0.0405096854975326,0
Connecticut,Newington,Ukraine,0,0,0,0,0,0,0,6,0,0,1.2,-100,30603,18.53,1.60437235543018,21.138928067701,21.7559943582511,55.5007052186178,0,0,0.758110014104372,0,0,0.846262341325811,17.2602256699577,3.8787023977433,4.56629055007052,8.83286318758815,6.62905500705219,1.7277856135402,31.8935119887165,2.5916784203103,17.7891396332863,3.22637517630465,0,2.71509167842031
Connecticut,Wallingford,Iraq,5,0,0,0,0,0,6,0,0,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
Delaware,Georgetown,Burma,0,0,16,0,0,0,6,0,0,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
Florida,Bonita Springs,Cuba,0,9,0,0,0,2,4,0,0,0,1.2,-100,51890,22.35,0.344916788824696,78.2529964646029,5.38070190566526,15.866172285936,0.155212554971113,0,0,0.224195912736052,0.120720876088644,0,66.6982840389756,11.5547124256273,3.25084073467276,0.370785547986548,0.983012848150384,0.776062774855566,3.27670949383461,3.29395533327585,3.79408467707166,5.5014227817539,0.155212554971113,1.83668190049151
Florida,Clearwater,Ethiopia,0,0,0,0,1,0,0,3,2,10,1.2,733.33,112794,14.98,4.52044257736229,51.0028992367316,13.5435773031182,30.4124016330395,0.520679249748536,0.402343056623868,0.698183539435536,1.65670670374534,0.479261582154902,0.763268445654103,45.8375244068398,5.16537482989172,1.69220756168274,2.39039110111828,7.62085083722857,1.75137565824507,13.79208330868,5.20679249748536,7.13567244541743,4.27785338145672,0.520679249748536,0.065084906218567
Florida,Jacksonville,Kazakhstan,0,0,0,0,0,0,6,0,0,0,1.2,-100,867313,10.56,4.52986786065305,40.5132685377307,38.9800152888501,15.7726329583925,0.204215354373703,0.683630009828546,0.149612318444906,1.34541880528557,0.267554876051108,1.69706235666703,38.3913945615376,2.12187397619308,5.34891339958502,7.95566233482582,20.3418150049143,5.09446325215682,9.94430490335263,1.96570929343672,1.58785628480944,2.27476247679371,0.173637654253576,0.152888500600633
Florida,Jacksonville,Republic of South Sudan,0,0,0,0,0,0,3,1,2,0,1.2,-100,867313,10.56,4.52986786065305,40.5132685377307,38.9800152888501,15.7726329583925,0.204215354373703,0.683630009828546,0.149612318444906,1.34541880528557,0.267554876051108,1.69706235666703,38.3913945615376,2.12187397619308,5.34891339958502,7.95566233482582,20.3418150049143,5.09446325215682,9.94430490335263,1.96570929343672,1.58785628480944,2.27476247679371,0.173637654253576,
Florida,Key West,Cuba,0,0,0,0,2,3,0,1,0,0,1.2,-100,25316,20.25,0.838697093817047,65.9254924907353,10.395943046616,22.3132436122489,0.526623756582797,0.526623756582797,0,0,0.234055002925688,0,61.4589428515701,4.4665496391652,2.65262336649113,3.86190754827384,3.15974253949678,0.721669592354203,16.2083089526039,2.82816461868539,2.37955919641116,0.897210844548469,0.526623756582797,16.0717768675639
Florida,New Port Richey,Iraq,0,0,0,0,0,6,0,0,0,0,1.2,-100,15674,8.56,3.12965722801788,45.6780923994039,15.7228017883756,35.4694485842027,0,0,0,3.12965722801788,0,0,40.0149031296572,5.66318926974665,1.71385991058122,0.521609538002981,3.05514157973174,10.4321907600596,12.8912071535022,7.00447093889717,11.177347242921,4.39642324888227,0,6.48286140089419
Florida,Orange Park,Burma,0,0,4,0,0,0,0,6,0,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
Florida,Palm Beach,Syria,0,0,0,0,0,0,0,6,0,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
Florida,Pensacola,Cuba,0,0,0,0,2,4,0,0,0,0,1.2,-100,52689,4.26,6.15247436469015,33.5265269728043,39.9465002229157,17.8332590280874,2.54123941150245,1.06999554168524,0,0.356665180561748,0.936246098974588,3.78956754346857,28.57779759251,4.94872938029425,11.6807846633972,6.24164065983058,19.794917521177,2.22915737851092,4.90414623272403,2.45207311636202,1.02541239411502,9.45162728488631,2.54123941150245,2.85332144449398
Florida,Tallahassee,Palestine,0,0,0,0,0,6,0,0,0,0,1.2,-100,188463,7.89,9.94957983193277,34.5008403361345,42.346218487395,12.1882352941176,1.01512605042017,1.8890756302521,0.141176470588235,2.1109243697479,0.947899159663866,3.56974789915966,31.7310924369748,2.76974789915966,16.7260504201681,16.1478991596639,6.90420168067227,2.56134453781513,3.95966386554622,3.85210084033613,1.31764705882353,3.05882352941176,1.01512605042017,
Florida,Tampa,Pakistan,0,0,0,0,0,0,0,3,3,0,1.2,-100,368087,16.19,3.48577662163296,66.7080641100948,21.4332466224721,8.07753629269111,0.295376353109004,1.13787026936309,0.122514055550894,0.629353025090207,0.468238650667114,0.996895191742888,64.5330200553831,2.17504405471176,3.85499706301922,9.37819921121087,5.20097339934547,2.90173701434925,2.45867248468574,2.46035075941932,1.23521020391038,1.8830242510699,0.253419484769657,0.953260048669967
Florida,Titusville,Iraq,0,0,0,0,0,0,0,6,0,0,1.2,-100,44984,5.09,4.58715596330275,42.8134556574924,30.0131061598952,22.5862822193097,0,1.44167758846658,0,0,0,3.14547837483617,35.3866317169069,7.42682394058541,6.81520314547838,13.1061598951507,8.78112712975098,0.917431192660551,2.14067278287462,10.4849279161206,2.92704237658366,7.03363914373089,0,0
Georgia,Duluth,Burma,15,7,15,2,0,3,3,0,0,0,1.2,-100,28988,31.18,5.4430799867242,28.4434118818453,61.3674078991039,4.41420511118487,0.331895121141719,1.16163292399602,0,0.486779511007855,0,3.03130877309437,27.3260316406682,1.11738024117712,43.6442084301361,8.89478924659807,8.3084411992477,0.519969023122027,3.13087730943688,1.00674853412988,0,0.276579267618099,0.121694877751964,0.287642438322823
Georgia,Johns Creek,Iraq,0,0,0,0,5,0,0,1,0,0,1.2,-100,83397,30.68,5.02950486537184,14.6664582437766,68.5372621048107,10.6217515338622,1.14502325217867,1.76638399312204,0,0.500214936105358,0.793309625229591,1.51627652506937,12.4428465356208,2.22361170815585,28.2738676775177,31.071944976357,5.72902419008168,3.31783188088632,6.07682988784243,2.53233811403337,0.820665129547853,1.19191840243855,1.14502325217867,0.136777521591309
Georgia,Lawrenceville,Colombia,0,0,0,0,6,0,0,0,0,0,1.2,-100,29287,22.11,14.5945945945946,58.1930501930502,15.3050193050193,11.9073359073359,0,0.972972972972973,0,0,0,12.5096525096525,58.054054054054,0.138996138996139,2.22393822393822,6.56370656370656,6.27027027027027,0.247104247104247,10.6100386100386,0.849420849420849,0.262548262548263,0.185328185328185,0,3.95366795366795
Georgia,Stone Mountain,Burundi,4,2,0,0,0,0,6,0,0,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,Sugar Hill,Burma,0,0,0,0,0,0,6,0,0,0,1.2,-100,21644,21.24,2.26185297955633,47.6076555023923,31.3179643323184,18.8125271857329,0,0.326228795128317,0.282731622444541,0,0,1.65289256198347,47.6076555023923,0,14.8325358851675,7.37277076989996,8.28621139625924,0.826446280991736,11.0700304480209,3.52327098738582,1.50065245759026,2.71857329273597,0,0
Georgia,Waleska,Colombia,0,0,0,0,0,0,1,5,0,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,Watkinsville,Iraq,0,0,0,0,6,0,0,0,0,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,Woodstock,Iraq,1,4,0,0,5,0,1,0,0,0,1.2,-100,29227,10.42,7.15927750410509,45.9770114942529,31.3300492610837,15.5336617405583,0,2.10180623973727,0,1.51067323481117,0.295566502463054,3.2512315270936,45.5500821018062,0.426929392446634,4.63054187192118,11.2972085385878,14.0229885057471,1.37931034482759,10.0821018062397,0.262725779967159,0.689655172413793,2.33169129720854,0,0.722495894909688
Hawaii,Mililani,Burma,0,0,0,0,2,1,3,0,0,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,Boise,Congo,11,0,1,13,0,2,4,0,0,0,1.2,-100,220859,7.01,9.780993604238,26.7652949156922,41.3463402028555,21.8747981135732,0.232573163641062,3.01699076167711,3.88914012533109,0.0258414626267847,0.310097551521416,1.46004263841333,23.793526713612,2.97176820208024,10.7242069901156,9.2770850830157,15.1430970992958,6.20195103042832,11.5188319658893,3.02345112733381,1.49880483235351,5.83371018799664,0.0904451191937464,
Illinois,Alsip,Iraq,0,0,0,0,0,0,0,6,0,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Carol Stream,Moldova,7,0,0,0,0,0,0,0,6,0,1.2,-100,40231,22.81,2.16893732970027,19.149863760218,55.6948228882834,22.6702997275204,0.316076294277929,1.25340599455041,0,0.337874659400545,0,0.46866485013624,18.8991825613079,0.250681198910082,3.18256130790191,34.7138964577657,17.4059945504087,0.392370572207084,16.9700272479564,0.88283378746594,2.99727520435967,1.82016348773842,0.316076294277929,0.174386920980926
Illinois,Chicago,Uzbekistan,0,0,2,0,2,0,0,4,0,0,1.2,-100,2722586,20.71,4.57988327282981,54.6005437336734,23.6243945952944,16.9743863488443,0.220792049358107,0.979465452694638,0.25963016888375,0.742357846275531,0.121479962899842,2.26537962931764,53.7320950061981,0.868448727475221,8.70913795335524,6.14209786142062,6.09456993432988,2.48688105072187,12.6821534407204,1.42104955141085,1.35472326509765,1.48861723880478,0.194367940639747,0.0516068163559913
Illinois,Elgin,Uzbekistan,0,0,0,0,0,1,0,5,0,0,1.2,-100,112628,26.52,0.970776286278579,76.088775817628,17.2932079135005,5.61711244267399,0.0301275399189904,0.468650620962073,0,0.100425133063301,0.113815150805075,0.241020319351923,75.2016871422355,0.887088675392495,1.03772637498745,4.92417902453721,10.3270511833428,0.937301241924146,3.46801459511934,0.465303116526629,0.846918622167174,0.836876108860844,0.0301275399189904,0
Illinois,Elmwood Park,Iraq,1,0,0,0,3,3,0,0,0,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,La Grange Park,Iraq,0,0,0,0,3,3,0,0,0,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,Niles,Iran,0,0,0,0,0,1,2,0,3,0,1.2,-100,,,,,,,,,,,,,,,,,,,,,,,,
