state,year,statetotal,origin,stateorigin,city,people,annualtotal
Colorado,2010,1969,Russia,7,Denver,6,73309
Colorado,2011,1557,Russia,7,Denver,2,56424
Colorado,2012,1458,Russia,6,Denver,6,58238
Colorado,2013,1789,Russia,0,Denver,0,69926
Colorado,2014,1813,Russia,5,Denver,5,69987
Colorado,2015,1730,Russia,9,Denver,9,69933
Colorado,2016,1647,Russia,1,Denver,0,84994
Colorado,2017,1144,Russia,8,Denver,1,53716
Colorado,2018,486,Russia,12,Denver,12,22491
Colorado,2009,1735,Rwanda,2,Aurora,0,74654
Colorado,2010,1969,Rwanda,13,Aurora,1,73309
Colorado,2011,1557,Rwanda,1,Aurora,0,56424
Colorado,2012,1458,Rwanda,10,Aurora,0,58238
Colorado,2013,1789,Rwanda,5,Aurora,0,69926
Colorado,2014,1813,Rwanda,8,Aurora,0,69987
Colorado,2015,1730,Rwanda,12,Aurora,0,69933
Colorado,2016,1647,Rwanda,2,Aurora,2,84994
Colorado,2017,1144,Rwanda,6,Aurora,0,53716
Colorado,2018,486,Rwanda,1,Aurora,1,22491
Colorado,2009,1735,Rwanda,2,Colorado Springs,0,74654
Colorado,2010,1969,Rwanda,13,Colorado Springs,0,73309
Colorado,2011,1557,Rwanda,1,Colorado Springs,0,56424
Colorado,2012,1458,Rwanda,10,Colorado Springs,0,58238
Colorado,2013,1789,Rwanda,5,Colorado Springs,0,69926
Colorado,2014,1813,Rwanda,8,Colorado Springs,3,69987
Colorado,2015,1730,Rwanda,12,Colorado Springs,0,69933
Colorado,2016,1647,Rwanda,2,Colorado Springs,0,84994
Colorado,2017,1144,Rwanda,6,Colorado Springs,3,53716
Colorado,2018,486,Rwanda,1,Colorado Springs,0,22491
Colorado,2009,1735,Rwanda,2,Denver,2,74654
Colorado,2010,1969,Rwanda,13,Denver,12,73309
Colorado,2011,1557,Rwanda,1,Denver,1,56424
Colorado,2012,1458,Rwanda,10,Denver,10,58238
Colorado,2013,1789,Rwanda,5,Denver,5,69926
Colorado,2014,1813,Rwanda,8,Denver,5,69987
Colorado,2015,1730,Rwanda,12,Denver,12,69933
Colorado,2016,1647,Rwanda,2,Denver,0,84994
Colorado,2017,1144,Rwanda,6,Denver,3,53716
Colorado,2018,486,Rwanda,1,Denver,0,22491
Colorado,2009,1735,Saudi Arabia,0,Denver,0,74654
Colorado,2010,1969,Saudi Arabia,0,Denver,0,73309
Colorado,2011,1557,Saudi Arabia,0,Denver,0,56424
Colorado,2012,1458,Saudi Arabia,0,Denver,0,58238
Colorado,2013,1789,Saudi Arabia,0,Denver,0,69926
Colorado,2014,1813,Saudi Arabia,0,Denver,0,69987
Colorado,2015,1730,Saudi Arabia,1,Denver,1,69933
Colorado,2016,1647,Saudi Arabia,0,Denver,0,84994
Colorado,2017,1144,Saudi Arabia,0,Denver,0,53716
Colorado,2018,486,Saudi Arabia,0,Denver,0,22491
Colorado,2009,1735,Senegal,0,Aurora,0,74654
Colorado,2010,1969,Senegal,0,Aurora,0,73309
Colorado,2011,1557,Senegal,0,Aurora,0,56424
Colorado,2012,1458,Senegal,2,Aurora,0,58238
Colorado,2013,1789,Senegal,0,Aurora,0,69926
Colorado,2014,1813,Senegal,0,Aurora,0,69987
Colorado,2015,1730,Senegal,1,Aurora,0,69933
Colorado,2016,1647,Senegal,1,Aurora,1,84994
Colorado,2017,1144,Senegal,0,Aurora,0,53716
Colorado,2018,486,Senegal,2,Aurora,0,22491
Colorado,2009,1735,Senegal,0,Denver,0,74654
Colorado,2010,1969,Senegal,0,Denver,0,73309
Colorado,2011,1557,Senegal,0,Denver,0,56424
Colorado,2012,1458,Senegal,2,Denver,2,58238
Colorado,2013,1789,Senegal,0,Denver,0,69926
Colorado,2014,1813,Senegal,0,Denver,0,69987
Colorado,2015,1730,Senegal,1,Denver,1,69933
Colorado,2016,1647,Senegal,1,Denver,0,84994
Colorado,2017,1144,Senegal,0,Denver,0,53716
Colorado,2018,486,Senegal,2,Denver,0,22491
Colorado,2009,1735,Senegal,0,Lakewood,0,74654
Colorado,2010,1969,Senegal,0,Lakewood,0,73309
Colorado,2011,1557,Senegal,0,Lakewood,0,56424
Colorado,2012,1458,Senegal,2,Lakewood,0,58238
Colorado,2013,1789,Senegal,0,Lakewood,0,69926
Colorado,2014,1813,Senegal,0,Lakewood,0,69987
Colorado,2015,1730,Senegal,1,Lakewood,0,69933
Colorado,2016,1647,Senegal,1,Lakewood,0,84994
Colorado,2017,1144,Senegal,0,Lakewood,0,53716
Colorado,2018,486,Senegal,2,Lakewood,2,22491
Colorado,2009,1735,Sierra Leone,1,Colorado Springs,1,74654
Colorado,2010,1969,Sierra Leone,1,Colorado Springs,0,73309
Colorado,2011,1557,Sierra Leone,0,Colorado Springs,0,56424
Colorado,2012,1458,Sierra Leone,0,Colorado Springs,0,58238
Colorado,2013,1789,Sierra Leone,0,Colorado Springs,0,69926
Colorado,2014,1813,Sierra Leone,0,Colorado Springs,0,69987
Colorado,2015,1730,Sierra Leone,0,Colorado Springs,0,69933
Colorado,2016,1647,Sierra Leone,0,Colorado Springs,0,84994
Colorado,2017,1144,Sierra Leone,0,Colorado Springs,0,53716
Colorado,2018,486,Sierra Leone,0,Colorado Springs,0,22491
Colorado,2009,1735,Sierra Leone,1,Denver,0,74654
Colorado,2010,1969,Sierra Leone,1,Denver,1,73309
Colorado,2011,1557,Sierra Leone,0,Denver,0,56424
Colorado,2012,1458,Sierra Leone,0,Denver,0,58238
Colorado,2013,1789,Sierra Leone,0,Denver,0,69926
Colorado,2014,1813,Sierra Leone,0,Denver,0,69987
Colorado,2015,1730,Sierra Leone,0,Denver,0,69933
Colorado,2016,1647,Sierra Leone,0,Denver,0,84994
Colorado,2017,1144,Sierra Leone,0,Denver,0,53716
Colorado,2018,486,Sierra Leone,0,Denver,0,22491
Colorado,2009,1735,Somalia,218,Aurora,8,74654
Colorado,2010,1969,Somalia,169,Aurora,4,73309
Colorado,2011,1557,Somalia,106,Aurora,4,56424
Colorado,2012,1458,Somalia,118,Aurora,7,58238
Colorado,2013,1789,Somalia,275,Aurora,2,69926
Colorado,2014,1813,Somalia,287,Aurora,1,69987
Colorado,2015,1730,Somalia,171,Aurora,2,69933
Colorado,2016,1647,Somalia,139,Aurora,4,84994
Colorado,2017,1144,Somalia,208,Aurora,8,53716
Colorado,2018,486,Somalia,6,Aurora,0,22491
Colorado,2009,1735,Somalia,218,Brush,0,74654
Colorado,2010,1969,Somalia,169,Brush,0,73309
Colorado,2011,1557,Somalia,106,Brush,4,56424
Colorado,2012,1458,Somalia,118,Brush,0,58238
Colorado,2013,1789,Somalia,275,Brush,0,69926
Colorado,2014,1813,Somalia,287,Brush,0,69987
Colorado,2015,1730,Somalia,171,Brush,0,69933
Colorado,2016,1647,Somalia,139,Brush,0,84994
Colorado,2017,1144,Somalia,208,Brush,0,53716
Colorado,2018,486,Somalia,6,Brush,0,22491
Colorado,2009,1735,Somalia,218,Colorado Springs,0,74654
Colorado,2010,1969,Somalia,169,Colorado Springs,0,73309
Colorado,2011,1557,Somalia,106,Colorado Springs,0,56424
Colorado,2012,1458,Somalia,118,Colorado Springs,1,58238
Colorado,2013,1789,Somalia,275,Colorado Springs,4,69926
Colorado,2014,1813,Somalia,287,Colorado Springs,0,69987
Colorado,2015,1730,Somalia,171,Colorado Springs,0,69933
Colorado,2016,1647,Somalia,139,Colorado Springs,1,84994
Colorado,2017,1144,Somalia,208,Colorado Springs,0,53716
Colorado,2018,486,Somalia,6,Colorado Springs,0,22491
Colorado,2009,1735,Somalia,218,Denver,182,74654
Colorado,2010,1969,Somalia,169,Denver,156,73309
Colorado,2011,1557,Somalia,106,Denver,77,56424
Colorado,2012,1458,Somalia,118,Denver,79,58238
Colorado,2013,1789,Somalia,275,Denver,238,69926
Colorado,2014,1813,Somalia,287,Denver,228,69987
Colorado,2015,1730,Somalia,171,Denver,117,69933
Colorado,2016,1647,Somalia,139,Denver,64,84994
Colorado,2017,1144,Somalia,208,Denver,113,53716
Colorado,2018,486,Somalia,6,Denver,6,22491
Colorado,2009,1735,Somalia,218,Englewood,1,74654
Colorado,2010,1969,Somalia,169,Englewood,0,73309
Colorado,2011,1557,Somalia,106,Englewood,0,56424
Colorado,2012,1458,Somalia,118,Englewood,0,58238
Colorado,2013,1789,Somalia,275,Englewood,0,69926
Colorado,2014,1813,Somalia,287,Englewood,0,69987
Colorado,2015,1730,Somalia,171,Englewood,0,69933
Colorado,2016,1647,Somalia,139,Englewood,0,84994
Colorado,2017,1144,Somalia,208,Englewood,0,53716
Colorado,2018,486,Somalia,6,Englewood,0,22491
Colorado,2009,1735,Somalia,218,Fort Morgan,5,74654
Colorado,2010,1969,Somalia,169,Fort Morgan,0,73309
Colorado,2011,1557,Somalia,106,Fort Morgan,0,56424
Colorado,2012,1458,Somalia,118,Fort Morgan,2,58238
Colorado,2013,1789,Somalia,275,Fort Morgan,0,69926
Colorado,2014,1813,Somalia,287,Fort Morgan,2,69987
Colorado,2015,1730,Somalia,171,Fort Morgan,1,69933
Colorado,2016,1647,Somalia,139,Fort Morgan,0,84994
Colorado,2017,1144,Somalia,208,Fort Morgan,10,53716
Colorado,2018,486,Somalia,6,Fort Morgan,0,22491
Colorado,2009,1735,Somalia,218,Greeley,22,74654
Colorado,2010,1969,Somalia,169,Greeley,9,73309
Colorado,2011,1557,Somalia,106,Greeley,21,56424
Colorado,2012,1458,Somalia,118,Greeley,29,58238
Colorado,2013,1789,Somalia,275,Greeley,30,69926
Colorado,2014,1813,Somalia,287,Greeley,46,69987
Colorado,2015,1730,Somalia,171,Greeley,51,69933
Colorado,2016,1647,Somalia,139,Greeley,70,84994
Colorado,2017,1144,Somalia,208,Greeley,22,53716
Colorado,2018,486,Somalia,6,Greeley,0,22491
Colorado,2009,1735,Somalia,218,Lakewood,0,74654
Colorado,2010,1969,Somalia,169,Lakewood,0,73309
Colorado,2011,1557,Somalia,106,Lakewood,0,56424
Colorado,2012,1458,Somalia,118,Lakewood,0,58238
Colorado,2013,1789,Somalia,275,Lakewood,1,69926
Colorado,2014,1813,Somalia,287,Lakewood,0,69987
Colorado,2015,1730,Somalia,171,Lakewood,0,69933
Colorado,2016,1647,Somalia,139,Lakewood,0,84994
Colorado,2017,1144,Somalia,208,Lakewood,55,53716
Colorado,2018,486,Somalia,6,Lakewood,0,22491
Colorado,2009,1735,Somalia,218,Thornton,0,74654
Colorado,2010,1969,Somalia,169,Thornton,0,73309
Colorado,2011,1557,Somalia,106,Thornton,0,56424
Colorado,2012,1458,Somalia,118,Thornton,0,58238
Colorado,2013,1789,Somalia,275,Thornton,0,69926
Colorado,2014,1813,Somalia,287,Thornton,10,69987
Colorado,2015,1730,Somalia,171,Thornton,0,69933
Colorado,2016,1647,Somalia,139,Thornton,0,84994
Colorado,2017,1144,Somalia,208,Thornton,0,53716
Colorado,2018,486,Somalia,6,Thornton,0,22491
Colorado,2009,1735,Sri Lanka (Ceylon),0,Aurora,0,74654
Colorado,2010,1969,Sri Lanka (Ceylon),3,Aurora,0,73309
Colorado,2011,1557,Sri Lanka (Ceylon),2,Aurora,2,56424
Colorado,2012,1458,Sri Lanka (Ceylon),4,Aurora,4,58238
Colorado,2013,1789,Sri Lanka (Ceylon),2,Aurora,0,69926
Colorado,2014,1813,Sri Lanka (Ceylon),2,Aurora,0,69987
Colorado,2015,1730,Sri Lanka (Ceylon),1,Aurora,0,69933
Colorado,2016,1647,Sri Lanka (Ceylon),0,Aurora,0,84994
Colorado,2017,1144,Sri Lanka (Ceylon),0,Aurora,0,53716
Colorado,2018,486,Sri Lanka (Ceylon),0,Aurora,0,22491
Colorado,2009,1735,Sri Lanka (Ceylon),0,Colorado Springs,0,74654
Colorado,2010,1969,Sri Lanka (Ceylon),3,Colorado Springs,0,73309
Colorado,2011,1557,Sri Lanka (Ceylon),2,Colorado Springs,0,56424
Colorado,2012,1458,Sri Lanka (Ceylon),4,Colorado Springs,0,58238
Colorado,2013,1789,Sri Lanka (Ceylon),2,Colorado Springs,0,69926
Colorado,2014,1813,Sri Lanka (Ceylon),2,Colorado Springs,0,69987
Colorado,2015,1730,Sri Lanka (Ceylon),1,Colorado Springs,1,69933
Colorado,2016,1647,Sri Lanka (Ceylon),0,Colorado Springs,0,84994
Colorado,2017,1144,Sri Lanka (Ceylon),0,Colorado Springs,0,53716
Colorado,2018,486,Sri Lanka (Ceylon),0,Colorado Springs,0,22491
Colorado,2009,1735,Sri Lanka (Ceylon),0,Denver,0,74654
Colorado,2010,1969,Sri Lanka (Ceylon),3,Denver,3,73309
Colorado,2011,1557,Sri Lanka (Ceylon),2,Denver,0,56424
Colorado,2012,1458,Sri Lanka (Ceylon),4,Denver,0,58238
Colorado,2013,1789,Sri Lanka (Ceylon),2,Denver,2,69926
Colorado,2014,1813,Sri Lanka (Ceylon),2,Denver,2,69987
Colorado,2015,1730,Sri Lanka (Ceylon),1,Denver,0,69933
Colorado,2016,1647,Sri Lanka (Ceylon),0,Denver,0,84994
Colorado,2017,1144,Sri Lanka (Ceylon),0,Denver,0,53716
Colorado,2018,486,Sri Lanka (Ceylon),0,Denver,0,22491
Colorado,2009,1735,Sudan,13,Aurora,0,74654
Colorado,2010,1969,Sudan,18,Aurora,3,73309
Colorado,2011,1557,Sudan,13,Aurora,0,56424
Colorado,2012,1458,Sudan,30,Aurora,5,58238
Colorado,2013,1789,Sudan,59,Aurora,0,69926
Colorado,2014,1813,Sudan,45,Aurora,0,69987
Colorado,2015,1730,Sudan,18,Aurora,0,69933
Colorado,2016,1647,Sudan,6,Aurora,0,84994
Colorado,2017,1144,Sudan,6,Aurora,0,53716
Colorado,2018,486,Sudan,0,Aurora,0,22491
Colorado,2009,1735,Sudan,13,Boulder,0,74654
Colorado,2010,1969,Sudan,18,Boulder,0,73309
Colorado,2011,1557,Sudan,13,Boulder,0,56424
Colorado,2012,1458,Sudan,30,Boulder,0,58238
Colorado,2013,1789,Sudan,59,Boulder,8,69926
Colorado,2014,1813,Sudan,45,Boulder,0,69987
Colorado,2015,1730,Sudan,18,Boulder,0,69933
Colorado,2016,1647,Sudan,6,Boulder,0,84994
Colorado,2017,1144,Sudan,6,Boulder,0,53716
Colorado,2018,486,Sudan,0,Boulder,0,22491
Colorado,2009,1735,Sudan,13,Colorado Springs,0,74654
Colorado,2010,1969,Sudan,18,Colorado Springs,0,73309
Colorado,2011,1557,Sudan,13,Colorado Springs,0,56424
Colorado,2012,1458,Sudan,30,Colorado Springs,0,58238
Colorado,2013,1789,Sudan,59,Colorado Springs,0,69926
Colorado,2014,1813,Sudan,45,Colorado Springs,0,69987
Colorado,2015,1730,Sudan,18,Colorado Springs,0,69933
Colorado,2016,1647,Sudan,6,Colorado Springs,0,84994
Colorado,2017,1144,Sudan,6,Colorado Springs,4,53716
Colorado,2018,486,Sudan,0,Colorado Springs,0,22491
Colorado,2009,1735,Sudan,13,Denver,13,74654
Colorado,2010,1969,Sudan,18,Denver,15,73309
Colorado,2011,1557,Sudan,13,Denver,13,56424
Colorado,2012,1458,Sudan,30,Denver,18,58238
Colorado,2013,1789,Sudan,59,Denver,51,69926
Colorado,2014,1813,Sudan,45,Denver,42,69987
Colorado,2015,1730,Sudan,18,Denver,18,69933
Colorado,2016,1647,Sudan,6,Denver,6,84994
Colorado,2017,1144,Sudan,6,Denver,1,53716
Colorado,2018,486,Sudan,0,Denver,0,22491
Colorado,2009,1735,Sudan,13,Greeley,0,74654
Colorado,2010,1969,Sudan,18,Greeley,0,73309
Colorado,2011,1557,Sudan,13,Greeley,0,56424
Colorado,2012,1458,Sudan,30,Greeley,3,58238
Colorado,2013,1789,Sudan,59,Greeley,0,69926
Colorado,2014,1813,Sudan,45,Greeley,0,69987
Colorado,2015,1730,Sudan,18,Greeley,0,69933
Colorado,2016,1647,Sudan,6,Greeley,0,84994
Colorado,2017,1144,Sudan,6,Greeley,0,53716
Colorado,2018,486,Sudan,0,Greeley,0,22491
Colorado,2009,1735,Sudan,13,Lakewood,0,74654
Colorado,2010,1969,Sudan,18,Lakewood,0,73309
Colorado,2011,1557,Sudan,13,Lakewood,0,56424
Colorado,2012,1458,Sudan,30,Lakewood,4,58238
Colorado,2013,1789,Sudan,59,Lakewood,0,69926
Colorado,2014,1813,Sudan,45,Lakewood,3,69987
Colorado,2015,1730,Sudan,18,Lakewood,0,69933
Colorado,2016,1647,Sudan,6,Lakewood,0,84994
Colorado,2017,1144,Sudan,6,Lakewood,1,53716
Colorado,2018,486,Sudan,0,Lakewood,0,22491
Colorado,2009,1735,Syria,0,Colorado Springs,0,74654
Colorado,2010,1969,Syria,0,Colorado Springs,0,73309
Colorado,2011,1557,Syria,0,Colorado Springs,0,56424
Colorado,2012,1458,Syria,0,Colorado Springs,0,58238
Colorado,2013,1789,Syria,3,Colorado Springs,0,69926
Colorado,2014,1813,Syria,1,Colorado Springs,1,69987
Colorado,2015,1730,Syria,5,Colorado Springs,0,69933
Colorado,2016,1647,Syria,120,Colorado Springs,0,84994
Colorado,2017,1144,Syria,122,Colorado Springs,0,53716
Colorado,2018,486,Syria,0,Colorado Springs,0,22491
Colorado,2009,1735,Syria,0,Denver,0,74654
Colorado,2010,1969,Syria,0,Denver,0,73309
Colorado,2011,1557,Syria,0,Denver,0,56424
Colorado,2012,1458,Syria,0,Denver,0,58238
Colorado,2013,1789,Syria,3,Denver,3,69926
Colorado,2014,1813,Syria,1,Denver,0,69987
Colorado,2015,1730,Syria,5,Denver,5,69933
Colorado,2016,1647,Syria,120,Denver,115,84994
Colorado,2017,1144,Syria,122,Denver,69,53716
Colorado,2018,486,Syria,0,Denver,0,22491
Colorado,2009,1735,Syria,0,Lakewood,0,74654
Colorado,2010,1969,Syria,0,Lakewood,0,73309
Colorado,2011,1557,Syria,0,Lakewood,0,56424
Colorado,2012,1458,Syria,0,Lakewood,0,58238
Colorado,2013,1789,Syria,3,Lakewood,0,69926
Colorado,2014,1813,Syria,1,Lakewood,0,69987
Colorado,2015,1730,Syria,5,Lakewood,0,69933
Colorado,2016,1647,Syria,120,Lakewood,0,84994
Colorado,2017,1144,Syria,122,Lakewood,53,53716
Colorado,2018,486,Syria,0,Lakewood,0,22491
Colorado,2009,1735,Syria,0,Thornton,0,74654
Colorado,2010,1969,Syria,0,Thornton,0,73309
Colorado,2011,1557,Syria,0,Thornton,0,56424
Colorado,2012,1458,Syria,0,Thornton,0,58238
Colorado,2013,1789,Syria,3,Thornton,0,69926
Colorado,2014,1813,Syria,1,Thornton,0,69987
Colorado,2015,1730,Syria,5,Thornton,0,69933
Colorado,2016,1647,Syria,120,Thornton,5,84994
Colorado,2017,1144,Syria,122,Thornton,0,53716
Colorado,2018,486,Syria,0,Thornton,0,22491
Colorado,2009,1735,Tibet,0,Denver,0,74654
Colorado,2010,1969,Tibet,0,Denver,0,73309
Colorado,2011,1557,Tibet,0,Denver,0,56424
Colorado,2012,1458,Tibet,5,Denver,5,58238
Colorado,2013,1789,Tibet,15,Denver,15,69926
Colorado,2014,1813,Tibet,0,Denver,0,69987
Colorado,2015,1730,Tibet,0,Denver,0,69933
Colorado,2016,1647,Tibet,1,Denver,1,84994
Colorado,2017,1144,Tibet,0,Denver,0,53716
Colorado,2018,486,Tibet,0,Denver,0,22491
Colorado,2009,1735,Turkmenistan,3,Denver,3,74654
Colorado,2010,1969,Turkmenistan,0,Denver,0,73309
Colorado,2011,1557,Turkmenistan,0,Denver,0,56424
Colorado,2012,1458,Turkmenistan,0,Denver,0,58238
Colorado,2013,1789,Turkmenistan,0,Denver,0,69926
Colorado,2014,1813,Turkmenistan,0,Denver,0,69987
Colorado,2015,1730,Turkmenistan,0,Denver,0,69933
Colorado,2016,1647,Turkmenistan,0,Denver,0,84994
Colorado,2017,1144,Turkmenistan,0,Denver,0,53716
Colorado,2018,486,Turkmenistan,0,Denver,0,22491
Colorado,2009,1735,Uganda,0,Denver,0,74654
Colorado,2010,1969,Uganda,1,Denver,1,73309
Colorado,2011,1557,Uganda,0,Denver,0,56424
Colorado,2012,1458,Uganda,0,Denver,0,58238
Colorado,2013,1789,Uganda,2,Denver,2,69926
Colorado,2014,1813,Uganda,0,Denver,0,69987
Colorado,2015,1730,Uganda,3,Denver,2,69933
Colorado,2016,1647,Uganda,0,Denver,0,84994
Colorado,2017,1144,Uganda,1,Denver,1,53716
Colorado,2018,486,Uganda,3,Denver,0,22491
Colorado,2009,1735,Uganda,0,Greeley,0,74654
Colorado,2010,1969,Uganda,1,Greeley,0,73309
Colorado,2011,1557,Uganda,0,Greeley,0,56424
Colorado,2012,1458,Uganda,0,Greeley,0,58238
Colorado,2013,1789,Uganda,2,Greeley,0,69926
Colorado,2014,1813,Uganda,0,Greeley,0,69987
Colorado,2015,1730,Uganda,3,Greeley,1,69933
Colorado,2016,1647,Uganda,0,Greeley,0,84994
Colorado,2017,1144,Uganda,1,Greeley,0,53716
Colorado,2018,486,Uganda,3,Greeley,0,22491
Colorado,2009,1735,Uganda,0,Lakewood,0,74654
Colorado,2010,1969,Uganda,1,Lakewood,0,73309
Colorado,2011,1557,Uganda,0,Lakewood,0,56424
Colorado,2012,1458,Uganda,0,Lakewood,0,58238
Colorado,2013,1789,Uganda,2,Lakewood,0,69926
Colorado,2014,1813,Uganda,0,Lakewood,0,69987
Colorado,2015,1730,Uganda,3,Lakewood,0,69933
Colorado,2016,1647,Uganda,0,Lakewood,0,84994
Colorado,2017,1144,Uganda,1,Lakewood,0,53716
Colorado,2018,486,Uganda,3,Lakewood,3,22491
Colorado,2009,1735,Ukraine,4,Arvada,1,74654
Colorado,2010,1969,Ukraine,7,Arvada,4,73309
Colorado,2011,1557,Ukraine,7,Arvada,0,56424
Colorado,2012,1458,Ukraine,0,Arvada,0,58238
Colorado,2013,1789,Ukraine,7,Arvada,0,69926
Colorado,2014,1813,Ukraine,10,Arvada,4,69987
Colorado,2015,1730,Ukraine,44,Arvada,0,69933
Colorado,2016,1647,Ukraine,43,Arvada,1,84994
Colorado,2017,1144,Ukraine,30,Arvada,0,53716
Colorado,2018,486,Ukraine,8,Arvada,0,22491
Colorado,2009,1735,Ukraine,4,Aurora,0,74654
Colorado,2010,1969,Ukraine,7,Aurora,0,73309
Colorado,2011,1557,Ukraine,7,Aurora,0,56424
Colorado,2012,1458,Ukraine,0,Aurora,0,58238
Colorado,2013,1789,Ukraine,7,Aurora,0,69926
Colorado,2014,1813,Ukraine,10,Aurora,0,69987
Colorado,2015,1730,Ukraine,44,Aurora,2,69933
Colorado,2016,1647,Ukraine,43,Aurora,13,84994
Colorado,2017,1144,Ukraine,30,Aurora,0,53716
Colorado,2018,486,Ukraine,8,Aurora,0,22491
Colorado,2009,1735,Ukraine,4,Colorado Springs,0,74654
Colorado,2010,1969,Ukraine,7,Colorado Springs,0,73309
Colorado,2011,1557,Ukraine,7,Colorado Springs,0,56424
Colorado,2012,1458,Ukraine,0,Colorado Springs,0,58238
Colorado,2013,1789,Ukraine,7,Colorado Springs,0,69926
Colorado,2014,1813,Ukraine,10,Colorado Springs,0,69987
Colorado,2015,1730,Ukraine,44,Colorado Springs,0,69933
Colorado,2016,1647,Ukraine,43,Colorado Springs,0,84994
Colorado,2017,1144,Ukraine,30,Colorado Springs,3,53716
Colorado,2018,486,Ukraine,8,Colorado Springs,0,22491
Colorado,2009,1735,Ukraine,4,Commerce City,0,74654
Colorado,2010,1969,Ukraine,7,Commerce City,2,73309
Colorado,2011,1557,Ukraine,7,Commerce City,0,56424
Colorado,2012,1458,Ukraine,0,Commerce City,0,58238
Colorado,2013,1789,Ukraine,7,Commerce City,0,69926
Colorado,2014,1813,Ukraine,10,Commerce City,0,69987
Colorado,2015,1730,Ukraine,44,Commerce City,4,69933
Colorado,2016,1647,Ukraine,43,Commerce City,0,84994
Colorado,2017,1144,Ukraine,30,Commerce City,0,53716
Colorado,2018,486,Ukraine,8,Commerce City,0,22491
Colorado,2009,1735,Ukraine,4,Denver,2,74654
Colorado,2010,1969,Ukraine,7,Denver,1,73309
Colorado,2011,1557,Ukraine,7,Denver,7,56424
Colorado,2012,1458,Ukraine,0,Denver,0,58238
Colorado,2013,1789,Ukraine,7,Denver,7,69926
Colorado,2014,1813,Ukraine,10,Denver,5,69987
Colorado,2015,1730,Ukraine,44,Denver,38,69933
Colorado,2016,1647,Ukraine,43,Denver,26,84994
Colorado,2017,1144,Ukraine,30,Denver,27,53716
Colorado,2018,486,Ukraine,8,Denver,8,22491
Colorado,2009,1735,Ukraine,4,Henderson,0,74654
Colorado,2010,1969,Ukraine,7,Henderson,0,73309
Colorado,2011,1557,Ukraine,7,Henderson,0,56424
Colorado,2012,1458,Ukraine,0,Henderson,0,58238
Colorado,2013,1789,Ukraine,7,Henderson,0,69926
Colorado,2014,1813,Ukraine,10,Henderson,0,69987
Colorado,2015,1730,Ukraine,44,Henderson,0,69933
Colorado,2016,1647,Ukraine,43,Henderson,2,84994
Colorado,2017,1144,Ukraine,30,Henderson,0,53716
Colorado,2018,486,Ukraine,8,Henderson,0,22491
Colorado,2009,1735,Ukraine,4,Lakewood,0,74654
Colorado,2010,1969,Ukraine,7,Lakewood,0,73309
Colorado,2011,1557,Ukraine,7,Lakewood,0,56424
Colorado,2012,1458,Ukraine,0,Lakewood,0,58238
Colorado,2013,1789,Ukraine,7,Lakewood,0,69926
Colorado,2014,1813,Ukraine,10,Lakewood,0,69987
Colorado,2015,1730,Ukraine,44,Lakewood,0,69933
Colorado,2016,1647,Ukraine,43,Lakewood,1,84994
Colorado,2017,1144,Ukraine,30,Lakewood,0,53716
Colorado,2018,486,Ukraine,8,Lakewood,0,22491
Colorado,2009,1735,Ukraine,4,Northglenn,1,74654
Colorado,2010,1969,Ukraine,7,Northglenn,0,73309
Colorado,2011,1557,Ukraine,7,Northglenn,0,56424
Colorado,2012,1458,Ukraine,0,Northglenn,0,58238
Colorado,2013,1789,Ukraine,7,Northglenn,0,69926
Colorado,2014,1813,Ukraine,10,Northglenn,0,69987
Colorado,2015,1730,Ukraine,44,Northglenn,0,69933
Colorado,2016,1647,Ukraine,43,Northglenn,0,84994
Colorado,2017,1144,Ukraine,30,Northglenn,0,53716
Colorado,2018,486,Ukraine,8,Northglenn,0,22491
Colorado,2009,1735,Ukraine,4,Westminster,0,74654
Colorado,2010,1969,Ukraine,7,Westminster,0,73309
Colorado,2011,1557,Ukraine,7,Westminster,0,56424
Colorado,2012,1458,Ukraine,0,Westminster,0,58238
Colorado,2013,1789,Ukraine,7,Westminster,0,69926
Colorado,2014,1813,Ukraine,10,Westminster,1,69987
Colorado,2015,1730,Ukraine,44,Westminster,0,69933
Colorado,2016,1647,Ukraine,43,Westminster,0,84994
Colorado,2017,1144,Ukraine,30,Westminster,0,53716
Colorado,2018,486,Ukraine,8,Westminster,0,22491
Colorado,2009,1735,Uzbekistan,6,Denver,6,74654
Colorado,2010,1969,Uzbekistan,0,Denver,0,73309
Colorado,2011,1557,Uzbekistan,2,Denver,2,56424
Colorado,2012,1458,Uzbekistan,0,Denver,0,58238
Colorado,2013,1789,Uzbekistan,0,Denver,0,69926
Colorado,2014,1813,Uzbekistan,0,Denver,0,69987
Colorado,2015,1730,Uzbekistan,0,Denver,0,69933
Colorado,2016,1647,Uzbekistan,0,Denver,0,84994
Colorado,2017,1144,Uzbekistan,0,Denver,0,53716
Colorado,2018,486,Uzbekistan,0,Denver,0,22491
Colorado,2009,1735,Vietnam,27,Aurora,4,74654
Colorado,2010,1969,Vietnam,14,Aurora,0,73309
Colorado,2011,1557,Vietnam,0,Aurora,0,56424
Colorado,2012,1458,Vietnam,0,Aurora,0,58238
Colorado,2013,1789,Vietnam,0,Aurora,0,69926
Colorado,2014,1813,Vietnam,0,Aurora,0,69987
Colorado,2015,1730,Vietnam,0,Aurora,0,69933
